phrase,site,timestamp,frequency
phrase_409,site_155,2008-09-11 11:03:43,2
phrase_475,site_84,2008-09-26 11:27:31,54
phrase_75,site_164,2008-11-28 07:57:42,65
phrase_213,site_151,2008-10-27 11:01:42,45
phrase_78,site_18,2008-12-02 12:55:59,53
phrase_346,site_175,2008-12-01 20:31:14,95
phrase_254,site_151,2008-09-16 18:45:16,73
phrase_235,site_137,2008-11-13 00:30:55,40
phrase_272,site_171,2008-11-16 19:27:44,58
phrase_60,site_151,2008-12-15 03:57:24,76
phrase_52,site_17,2008-12-02 19:27:40,87
phrase_71,site_135,2008-12-03 04:29:06,95
phrase_257,site_158,2008-11-26 07:05:14,46
phrase_289,site_159,2008-09-21 12:58:06,14
phrase_70,site_114,2008-10-27 04:16:40,58
phrase_18,site_76,2008-11-13 11:16:12,68
phrase_216,site_148,2008-10-25 12:29:22,6
phrase_444,site_159,2008-10-01 03:11:45,26
phrase_220,site_111,2008-11-30 07:14:39,65
phrase_4,site_17,2008-11-03 16:41:39,7
phrase_366,site_142,2008-12-27 01:39:49,64
phrase_95,site_98,2008-10-29 18:52:56,100
phrase_205,site_56,2008-11-25 13:01:02,69
phrase_164,site_12,2008-09-02 08:05:56,99
phrase_32,site_153,2008-10-17 12:26:04,99
phrase_36,site_191,2008-10-28 13:19:58,8
phrase_420,site_192,2008-09-19 09:19:29,53
phrase_346,site_127,2008-11-20 09:30:07,9
phrase_414,site_107,2008-10-10 13:44:11,31
phrase_152,site_168,2008-11-15 08:28:34,64
phrase_486,site_20,2008-12-24 16:59:34,15
phrase_235,site_194,2008-09-19 11:21:49,81
phrase_34,site_57,2008-12-25 02:26:36,19
phrase_135,site_43,2008-10-13 16:16:26,17
phrase_98,site_96,2008-12-27 18:47:39,25
phrase_468,site_74,2008-10-06 12:24:11,92
phrase_180,site_135,2008-11-14 14:06:36,20
phrase_159,site_95,2008-09-07 11:15:41,4
phrase_127,site_15,2008-10-17 22:53:58,18
phrase_397,site_185,2008-09-02 03:31:55,75
phrase_21,site_133,2008-12-14 09:45:58,14
phrase_401,site_19,2008-12-18 22:41:22,49
phrase_242,site_182,2008-12-29 00:33:52,48
phrase_488,site_125,2008-10-27 16:17:03,11
phrase_234,site_158,2008-10-10 19:15:20,81
phrase_36,site_53,2008-10-18 16:27:39,21
phrase_323,site_30,2008-09-18 00:17:51,42
phrase_165,site_105,2008-09-09 06:36:54,54
phrase_395,site_41,2008-09-22 22:46:46,51
phrase_444,site_137,2008-11-10 16:10:07,69
phrase_144,site_123,2008-09-03 02:58:23,29
phrase_6,site_189,2008-12-10 04:24:54,31
phrase_138,site_149,2008-09-04 05:58:46,64
phrase_413,site_38,2008-12-19 21:03:01,6
phrase_240,site_99,2008-10-14 12:52:46,66
phrase_484,site_173,2008-12-10 14:02:00,23
phrase_335,site_168,2008-10-17 07:31:10,97
phrase_408,site_179,2008-12-18 06:23:15,95
phrase_183,site_146,2008-12-06 15:14:35,25
phrase_443,site_181,2008-10-24 02:54:06,78
phrase_182,site_89,2008-11-19 07:26:40,31
phrase_37,site_48,2008-10-13 17:50:35,24
phrase_107,site_100,2008-10-22 18:04:58,67
phrase_146,site_163,2008-11-08 02:15:44,66
phrase_83,site_29,2008-10-20 20:27:55,83
phrase_299,site_197,2008-11-06 05:11:14,2
phrase_388,site_53,2008-09-07 00:15:51,11
phrase_446,site_169,2008-11-19 04:02:53,16
phrase_425,site_127,2008-09-21 23:59:46,96
phrase_113,site_178,2008-11-28 02:39:30,52
phrase_163,site_111,2008-09-22 09:18:22,15
phrase_90,site_76,2008-10-30 12:12:42,2
phrase_153,site_124,2008-11-08 21:03:57,51
phrase_65,site_29,2008-09-26 20:36:26,78
phrase_139,site_40,2008-09-17 07:13:00,3
phrase_105,site_181,2008-10-25 02:34:55,6
phrase_436,site_83,2008-09-28 14:18:27,59
phrase_98,site_22,2008-12-24 15:14:03,4
phrase_181,site_185,2008-09-05 14:09:33,27
phrase_84,site_126,2008-10-03 17:17:03,15
phrase_268,site_136,2008-12-08 00:52:30,62
phrase_190,site_142,2008-10-13 16:07:11,98
phrase_369,site_80,2008-12-17 08:20:38,11
phrase_177,site_158,2008-12-09 08:46:51,45
phrase_252,site_47,2008-09-20 00:10:01,90
phrase_23,site_17,2008-12-21 08:34:22,43
phrase_161,site_189,2008-10-18 09:45:14,90
phrase_63,site_61,2008-12-11 13:50:04,86
phrase_473,site_29,2008-11-04 11:10:33,32
phrase_292,site_133,2008-10-10 05:54:19,35
phrase_149,site_61,2008-11-21 16:55:53,32
phrase_404,site_55,2008-10-25 12:35:15,21
phrase_72,site_150,2008-10-20 20:09:26,38
phrase_377,site_28,2008-11-07 21:10:51,3
phrase_153,site_121,2008-12-22 15:20:44,1
phrase_311,site_102,2008-11-09 19:55:49,38
phrase_324,site_63,2008-10-19 03:47:41,76
phrase_387,site_104,2008-10-19 01:59:28,75
phrase_427,site_8,2008-12-22 23:53:36,98
phrase_418,site_65,2008-11-27 12:35:33,3
phrase_165,site_84,2008-09-22 07:50:37,60
phrase_28,site_108,2008-12-18 18:50:18,74
phrase_3,site_129,2008-11-28 01:25:10,30
phrase_133,site_173,2008-10-14 09:32:04,49
phrase_278,site_174,2008-09-04 16:26:10,53
phrase_155,site_198,2008-10-28 22:19:14,97
phrase_33,site_152,2008-12-11 14:11:12,46
phrase_86,site_87,2008-09-15 09:31:45,38
phrase_232,site_164,2008-11-19 10:45:40,32
phrase_438,site_108,2008-09-06 22:53:13,50
phrase_69,site_182,2008-12-26 02:53:31,51
phrase_118,site_63,2008-11-28 08:04:24,67
phrase_496,site_171,2008-09-21 06:46:49,4
phrase_212,site_144,2008-10-30 17:24:40,20
phrase_270,site_96,2008-09-22 16:36:31,24
phrase_305,site_44,2008-11-05 04:57:58,85
phrase_324,site_90,2008-12-15 11:36:20,22
phrase_33,site_83,2008-11-14 20:33:49,39
phrase_278,site_58,2008-12-27 10:57:11,74
phrase_162,site_44,2008-09-17 04:38:55,3
phrase_473,site_91,2008-12-24 02:33:32,16
phrase_84,site_43,2008-11-28 01:37:51,49
phrase_292,site_72,2008-09-10 02:11:28,44
phrase_246,site_64,2008-12-12 11:47:16,90
phrase_259,site_162,2008-09-14 22:58:11,89
phrase_118,site_103,2008-11-23 23:50:34,84
phrase_382,site_21,2008-10-04 01:19:50,8
phrase_370,site_152,2008-12-30 20:42:41,93
phrase_466,site_68,2008-12-27 02:29:37,89
phrase_177,site_56,2008-12-17 11:20:13,50
phrase_408,site_156,2008-09-01 15:21:08,44
phrase_31,site_195,2008-09-18 00:51:01,15
phrase_175,site_168,2008-09-10 09:29:36,7
phrase_262,site_37,2008-10-22 17:26:15,27
phrase_181,site_49,2008-09-22 22:50:20,52
phrase_288,site_146,2008-09-20 08:30:21,99
phrase_397,site_120,2008-11-09 23:03:05,61
phrase_238,site_171,2008-10-17 05:11:42,74
phrase_285,site_156,2008-12-16 07:27:16,98
phrase_279,site_122,2008-10-01 11:37:04,40
phrase_208,site_60,2008-12-29 12:52:23,37
phrase_404,site_130,2008-11-14 04:28:50,45
phrase_172,site_149,2008-12-04 08:29:49,75
phrase_174,site_196,2008-12-18 01:21:17,63
phrase_483,site_167,2008-12-22 14:11:02,61
phrase_488,site_166,2008-09-01 13:18:29,29
phrase_251,site_93,2008-09-02 23:24:58,38
phrase_423,site_103,2008-10-29 10:36:26,81
phrase_158,site_93,2008-11-08 04:11:27,15
phrase_139,site_84,2008-09-17 10:35:57,87
phrase_256,site_115,2008-10-15 23:04:22,67
phrase_178,site_90,2008-10-13 11:40:04,23
phrase_267,site_40,2008-09-08 11:01:30,97
phrase_79,site_74,2008-10-19 02:35:17,61
phrase_104,site_76,2008-09-11 00:06:34,83
phrase_14,site_178,2008-12-06 07:46:27,72
phrase_123,site_42,2008-10-22 00:08:07,22
phrase_484,site_111,2008-09-26 23:31:48,26
phrase_222,site_23,2008-12-16 03:38:59,70
phrase_263,site_196,2008-11-15 12:09:19,3
phrase_418,site_123,2008-12-25 13:04:21,56
phrase_284,site_23,2008-11-01 12:19:45,33
phrase_345,site_62,2008-10-09 05:13:47,92
phrase_262,site_58,2008-09-09 04:47:43,74
phrase_146,site_112,2008-09-19 01:30:51,1
phrase_170,site_25,2008-10-15 16:15:35,70
phrase_341,site_194,2008-11-16 13:36:51,65
phrase_93,site_184,2008-10-25 12:30:46,86
phrase_190,site_106,2008-10-12 18:26:34,71
phrase_319,site_32,2008-10-10 07:38:35,98
phrase_439,site_92,2008-12-01 14:29:02,2
phrase_455,site_199,2008-09-19 22:24:37,71
phrase_349,site_94,2008-10-01 02:58:57,2
phrase_417,site_98,2008-11-16 06:35:04,35
phrase_49,site_167,2008-09-20 04:33:48,55
phrase_399,site_145,2008-11-16 21:49:40,87
phrase_164,site_32,2008-12-07 03:22:00,57
phrase_147,site_33,2008-11-29 04:08:24,39
phrase_137,site_26,2008-11-29 11:49:14,44
phrase_163,site_169,2008-12-12 03:04:33,22
phrase_227,site_184,2008-12-01 05:08:07,33
phrase_140,site_79,2008-10-03 12:22:53,99
phrase_283,site_1,2008-09-10 09:40:39,36
phrase_63,site_86,2008-09-02 15:50:08,47
phrase_206,site_102,2008-11-20 12:18:55,100
phrase_92,site_92,2008-09-06 09:40:49,83
phrase_3,site_136,2008-12-17 22:20:52,12
phrase_150,site_116,2008-11-01 16:09:54,6
phrase_201,site_53,2008-11-09 00:04:54,21
phrase_172,site_89,2008-10-12 13:29:57,17
phrase_356,site_104,2008-10-22 19:23:51,51
phrase_454,site_34,2008-10-23 22:22:49,66
phrase_334,site_128,2008-09-17 15:05:16,22
phrase_468,site_4,2008-09-16 09:19:50,11
phrase_425,site_11,2008-10-16 23:45:50,92
phrase_209,site_135,2008-10-09 22:55:04,38
phrase_62,site_104,2008-12-06 08:58:40,46
phrase_185,site_166,2008-12-15 03:16:32,74
phrase_289,site_39,2008-09-15 17:51:31,96
phrase_37,site_105,2008-09-24 10:55:44,24
phrase_114,site_136,2008-10-14 06:27:25,35
phrase_114,site_147,2008-09-25 14:14:25,81
phrase_320,site_66,2008-12-09 06:33:54,60
phrase_454,site_200,2008-11-14 12:51:32,84
phrase_121,site_180,2008-11-17 13:56:38,10
phrase_221,site_194,2008-12-01 22:45:44,23
phrase_349,site_21,2008-12-21 10:06:06,28
phrase_384,site_42,2008-11-26 16:47:49,26
phrase_182,site_18,2008-11-17 00:52:00,3
phrase_17,site_30,2008-10-13 04:50:32,89
phrase_475,site_120,2008-11-01 23:34:26,67
phrase_258,site_9,2008-09-20 17:13:28,57
phrase_197,site_65,2008-09-10 22:23:13,80
phrase_294,site_129,2008-11-19 00:43:51,21
phrase_182,site_118,2008-11-14 19:08:28,8
phrase_55,site_126,2008-10-26 01:12:30,39
phrase_204,site_90,2008-09-24 10:38:45,4
phrase_151,site_28,2008-11-27 09:07:39,75
phrase_299,site_40,2008-10-14 08:55:13,89
phrase_35,site_54,2008-11-02 04:18:27,53
phrase_117,site_19,2008-09-09 00:49:22,89
phrase_156,site_39,2008-09-23 16:11:08,38
phrase_233,site_197,2008-10-18 23:30:03,67
phrase_368,site_142,2008-10-16 07:14:53,49
phrase_236,site_74,2008-09-29 07:14:18,100
phrase_462,site_125,2008-10-25 14:51:05,10
phrase_8,site_53,2008-12-17 07:37:35,35
phrase_190,site_22,2008-12-22 01:56:55,84
phrase_137,site_44,2008-11-27 13:26:40,4
phrase_491,site_142,2008-09-15 22:37:06,17
phrase_481,site_91,2008-12-11 06:24:04,4
phrase_349,site_59,2008-11-09 19:59:27,96
phrase_60,site_122,2008-10-04 03:41:00,2
phrase_120,site_31,2008-10-23 07:32:09,2
phrase_112,site_102,2008-10-03 01:36:10,86
phrase_31,site_156,2008-10-17 08:54:40,39
phrase_69,site_71,2008-11-23 05:53:35,2
phrase_45,site_187,2008-09-02 04:35:43,74
phrase_123,site_160,2008-10-30 15:18:19,44
phrase_257,site_184,2008-12-10 14:49:38,88
phrase_200,site_50,2008-12-06 07:39:29,22
phrase_423,site_116,2008-12-07 10:43:52,72
phrase_334,site_52,2008-09-27 14:40:54,94
phrase_351,site_187,2008-11-19 17:15:32,32
phrase_233,site_166,2008-11-28 01:22:23,6
phrase_489,site_117,2008-09-26 17:27:47,75
phrase_46,site_49,2008-10-29 01:47:22,58
phrase_250,site_12,2008-12-03 08:47:45,30
phrase_70,site_162,2008-09-10 09:51:05,12
phrase_90,site_199,2008-09-09 08:35:21,94
phrase_249,site_175,2008-10-23 04:12:38,38
phrase_397,site_34,2008-11-17 08:49:14,98
phrase_368,site_195,2008-10-12 21:35:20,83
phrase_457,site_90,2008-12-05 13:56:41,48
phrase_276,site_163,2008-10-04 06:09:28,97
phrase_490,site_57,2008-09-14 20:33:46,38
phrase_85,site_134,2008-11-21 21:35:21,78
phrase_29,site_138,2008-12-28 14:33:57,59
phrase_276,site_151,2008-12-04 12:07:50,68
phrase_110,site_34,2008-11-10 11:58:26,14
phrase_263,site_56,2008-10-05 06:15:45,56
phrase_404,site_182,2008-12-05 18:46:09,12
phrase_475,site_178,2008-10-08 16:34:03,91
phrase_387,site_39,2008-11-12 11:08:34,54
phrase_69,site_7,2008-12-22 07:13:50,4
phrase_206,site_137,2008-10-03 18:16:38,12
phrase_327,site_137,2008-10-08 05:57:51,81
phrase_179,site_133,2008-09-28 04:45:11,96
phrase_29,site_85,2008-11-07 22:03:45,75
phrase_172,site_125,2008-12-12 03:06:20,15
phrase_300,site_55,2008-11-19 09:17:11,57
phrase_295,site_120,2008-11-21 10:46:52,23
phrase_245,site_168,2008-10-11 06:42:31,85
phrase_274,site_120,2008-10-30 21:17:12,68
phrase_115,site_135,2008-11-01 10:20:32,44
phrase_105,site_88,2008-09-25 07:14:31,14
phrase_49,site_46,2008-11-10 08:08:08,68
phrase_27,site_106,2008-09-07 23:43:44,25
phrase_212,site_193,2008-10-26 17:17:34,22
phrase_59,site_177,2008-09-17 13:22:54,54
phrase_290,site_136,2008-11-29 03:55:55,18
phrase_425,site_190,2008-11-07 01:36:46,12
phrase_407,site_9,2008-12-07 22:20:53,28
phrase_26,site_146,2008-11-26 03:49:51,44
phrase_204,site_179,2008-10-17 10:27:47,10
phrase_400,site_117,2008-09-04 20:25:34,43
phrase_24,site_6,2008-10-22 16:13:06,98
phrase_299,site_6,2008-10-14 13:57:47,96
phrase_332,site_29,2008-10-27 22:13:42,52
phrase_86,site_141,2008-10-31 05:22:12,34
phrase_19,site_196,2008-12-15 06:53:31,76
phrase_20,site_167,2008-09-25 04:33:05,5
phrase_38,site_73,2008-11-13 06:37:47,59
phrase_105,site_9,2008-11-07 02:09:08,16
phrase_325,site_109,2008-12-22 13:42:38,33
phrase_478,site_49,2008-10-04 06:32:48,4
phrase_170,site_197,2008-10-07 04:49:22,7
phrase_310,site_61,2008-12-03 23:44:56,29
phrase_206,site_31,2008-10-28 02:38:42,70
phrase_378,site_17,2008-09-03 22:35:19,59
phrase_351,site_21,2008-10-11 07:33:31,16
phrase_340,site_88,2008-11-02 13:19:05,79
phrase_396,site_153,2008-12-09 11:31:48,16
phrase_76,site_84,2008-10-10 20:29:11,86
phrase_387,site_109,2008-09-28 02:07:52,9
phrase_445,site_81,2008-12-09 23:41:23,53
phrase_401,site_121,2008-12-03 13:46:55,58
phrase_74,site_114,2008-12-04 21:58:18,3
phrase_449,site_48,2008-12-13 00:28:17,80
phrase_38,site_37,2008-09-19 15:46:04,51
phrase_482,site_104,2008-11-28 15:11:35,55
phrase_81,site_23,2008-11-21 07:24:40,85
phrase_80,site_45,2008-12-05 20:46:00,30
phrase_83,site_195,2008-09-14 09:39:36,2
phrase_258,site_134,2008-10-02 13:19:05,94
phrase_410,site_58,2008-12-10 20:56:38,59
phrase_497,site_200,2008-11-26 00:36:48,46
phrase_155,site_107,2008-10-08 12:09:52,41
phrase_447,site_163,2008-11-14 12:19:44,14
phrase_354,site_107,2008-12-19 12:22:21,72
phrase_49,site_40,2008-12-02 10:59:02,26
phrase_445,site_137,2008-11-20 07:51:37,11
phrase_342,site_148,2008-10-16 05:21:39,25
phrase_94,site_181,2008-09-10 03:28:41,26
phrase_202,site_196,2008-12-10 02:14:28,83
phrase_202,site_151,2008-10-03 09:25:55,10
phrase_448,site_200,2008-12-23 06:57:32,59
phrase_493,site_52,2008-11-14 12:51:14,14
phrase_62,site_139,2008-10-20 20:44:58,62
phrase_300,site_70,2008-11-09 14:35:28,58
phrase_440,site_104,2008-12-18 06:55:46,67
phrase_74,site_1,2008-11-03 23:43:10,57
phrase_234,site_147,2008-10-15 04:30:37,48
phrase_489,site_149,2008-12-02 07:02:25,71
phrase_274,site_145,2008-11-09 17:37:31,46
phrase_86,site_196,2008-10-15 01:09:17,14
phrase_399,site_102,2008-12-28 13:06:06,81
phrase_143,site_170,2008-09-09 09:04:22,95
phrase_71,site_189,2008-12-23 17:58:04,98
phrase_345,site_183,2008-10-20 05:00:08,32
phrase_246,site_138,2008-09-13 17:59:43,73
phrase_126,site_177,2008-12-27 04:18:30,18
phrase_92,site_166,2008-10-31 13:01:05,5
phrase_106,site_91,2008-11-12 10:54:35,91
phrase_69,site_117,2008-12-18 08:37:17,79
phrase_127,site_22,2008-11-10 14:09:29,81
phrase_268,site_3,2008-11-25 19:18:40,27
phrase_410,site_27,2008-09-10 22:03:09,66
phrase_217,site_88,2008-12-22 13:15:35,12
phrase_354,site_186,2008-09-12 15:02:27,29
phrase_480,site_192,2008-09-08 04:41:38,24
phrase_424,site_106,2008-12-11 20:33:40,72
phrase_321,site_140,2008-12-21 13:34:48,3
phrase_477,site_141,2008-12-12 01:21:53,77
phrase_162,site_120,2008-09-09 19:39:44,34
phrase_418,site_55,2008-09-29 07:20:00,96
phrase_316,site_171,2008-11-16 16:10:03,20
phrase_131,site_19,2008-09-27 14:36:23,52
phrase_495,site_48,2008-09-20 18:00:23,49
phrase_329,site_87,2008-09-29 15:47:27,78
phrase_20,site_144,2008-12-13 00:42:01,61
phrase_207,site_126,2008-09-12 12:41:11,99
phrase_121,site_6,2008-09-15 13:36:55,17
phrase_459,site_72,2008-10-28 10:11:42,3
phrase_316,site_79,2008-09-23 13:21:48,14
phrase_433,site_1,2008-09-11 07:19:54,56
phrase_17,site_140,2008-10-17 14:48:41,16
phrase_207,site_1,2008-09-12 09:12:43,18
phrase_458,site_37,2008-10-23 21:54:50,32
phrase_41,site_175,2008-12-27 21:25:29,47
phrase_114,site_91,2008-09-08 21:52:55,46
phrase_234,site_116,2008-12-28 22:45:29,69
phrase_204,site_67,2008-09-15 18:42:30,80
phrase_98,site_76,2008-09-16 20:14:13,35
phrase_394,site_143,2008-09-30 11:10:35,58
phrase_176,site_115,2008-09-07 05:44:23,84
phrase_233,site_138,2008-11-25 21:16:51,57
phrase_12,site_24,2008-12-01 02:04:24,56
phrase_119,site_124,2008-12-24 07:17:58,52
phrase_252,site_17,2008-10-23 06:47:55,76
phrase_22,site_200,2008-12-25 11:33:24,59
phrase_496,site_167,2008-11-22 22:47:39,39
phrase_82,site_126,2008-11-04 04:55:47,98
phrase_211,site_86,2008-12-14 23:01:50,46
phrase_429,site_55,2008-12-17 20:48:51,62
phrase_145,site_141,2008-11-09 16:24:06,9
phrase_2,site_89,2008-09-18 01:53:09,94
phrase_95,site_88,2008-10-28 05:09:04,60
phrase_401,site_31,2008-11-10 09:21:52,88
phrase_294,site_147,2008-12-07 18:53:25,5
phrase_412,site_13,2008-10-10 03:47:01,57
phrase_228,site_160,2008-10-25 13:25:30,86
phrase_206,site_63,2008-11-01 23:36:03,67
phrase_130,site_69,2008-09-18 02:33:13,69
phrase_292,site_132,2008-11-28 09:29:08,10
phrase_263,site_84,2008-12-05 22:11:48,18
phrase_58,site_143,2008-11-19 21:05:32,2
phrase_58,site_180,2008-10-30 22:06:10,88
phrase_195,site_7,2008-10-21 16:29:23,45
phrase_469,site_132,2008-09-07 10:38:31,62
phrase_300,site_189,2008-09-05 14:04:07,31
phrase_359,site_187,2008-09-07 11:36:41,42
phrase_482,site_113,2008-12-10 00:41:46,75
phrase_351,site_44,2008-10-10 11:19:20,16
phrase_255,site_59,2008-09-03 17:11:14,62
phrase_362,site_106,2008-09-27 13:49:07,12
phrase_107,site_67,2008-09-08 08:04:46,3
phrase_143,site_190,2008-12-28 19:28:04,15
phrase_202,site_49,2008-12-07 16:09:28,60
phrase_432,site_169,2008-10-02 09:05:00,60
phrase_463,site_115,2008-12-16 13:29:43,66
phrase_247,site_182,2008-10-24 08:57:39,80
phrase_318,site_98,2008-09-25 04:53:09,80
phrase_418,site_172,2008-09-02 00:23:05,60
phrase_138,site_37,2008-10-05 21:24:11,92
phrase_360,site_33,2008-10-04 14:00:33,49
phrase_88,site_11,2008-09-28 14:48:55,57
phrase_386,site_35,2008-10-13 14:22:11,71
phrase_123,site_177,2008-09-10 13:40:28,40
phrase_177,site_51,2008-10-07 21:51:01,55
phrase_308,site_173,2008-10-09 20:47:04,78
phrase_176,site_102,2008-12-15 20:00:46,5
phrase_437,site_94,2008-12-24 10:29:38,45
phrase_335,site_59,2008-12-27 08:00:34,88
phrase_280,site_25,2008-12-27 19:12:54,76
phrase_438,site_9,2008-11-01 16:01:06,72
phrase_424,site_162,2008-11-22 16:56:25,48
phrase_337,site_93,2008-11-28 07:11:19,99
phrase_288,site_9,2008-12-12 01:25:05,44
phrase_342,site_107,2008-10-29 23:35:17,95
phrase_250,site_177,2008-11-19 21:05:00,7
phrase_286,site_91,2008-10-02 07:57:07,57
phrase_123,site_66,2008-12-22 23:59:42,24
phrase_31,site_13,2008-10-23 07:57:46,92
phrase_16,site_147,2008-11-30 13:45:23,22
phrase_215,site_173,2008-10-14 02:55:36,16
phrase_225,site_124,2008-12-26 07:43:01,65
phrase_205,site_164,2008-09-26 23:57:31,52
phrase_126,site_12,2008-10-21 17:47:09,57
phrase_239,site_68,2008-10-21 19:16:43,63
phrase_15,site_57,2008-11-09 00:20:00,18
phrase_427,site_154,2008-09-02 03:40:06,71
phrase_166,site_157,2008-10-18 00:39:06,65
phrase_237,site_85,2008-10-27 12:30:37,14
phrase_338,site_129,2008-10-19 06:48:13,78
phrase_292,site_8,2008-11-25 12:28:17,86
phrase_431,site_86,2008-09-10 10:24:09,53
phrase_56,site_45,2008-10-16 12:52:24,97
phrase_319,site_1,2008-11-13 15:08:41,3
phrase_146,site_144,2008-10-26 08:58:30,80
phrase_17,site_62,2008-12-15 23:09:39,84
phrase_27,site_82,2008-12-27 15:04:41,57
phrase_351,site_141,2008-09-02 05:04:32,29
phrase_461,site_8,2008-11-13 17:48:50,72
phrase_449,site_39,2008-09-30 17:19:52,20
phrase_89,site_143,2008-09-12 01:18:37,92
phrase_373,site_161,2008-12-02 18:53:20,6
phrase_60,site_79,2008-11-07 07:52:12,76
phrase_46,site_117,2008-11-03 00:23:28,86
phrase_428,site_109,2008-09-28 11:04:32,52
phrase_405,site_13,2008-09-24 02:05:16,85
phrase_213,site_133,2008-09-26 03:54:09,89
phrase_319,site_142,2008-12-05 13:03:12,47
phrase_371,site_30,2008-10-31 10:43:07,48
phrase_357,site_62,2008-12-15 18:34:50,6
phrase_171,site_164,2008-11-03 21:13:11,96
phrase_427,site_168,2008-12-05 21:24:19,33
phrase_55,site_8,2008-10-01 20:52:47,36
phrase_121,site_87,2008-12-01 00:48:41,5
phrase_148,site_15,2008-09-26 07:00:19,2
phrase_339,site_115,2008-10-10 01:29:38,43
phrase_252,site_63,2008-12-22 03:17:06,61
phrase_472,site_87,2008-09-02 17:28:02,52
phrase_122,site_141,2008-12-05 06:15:13,61
phrase_405,site_191,2008-10-14 23:43:59,49
phrase_179,site_169,2008-12-09 16:44:07,99
phrase_330,site_116,2008-12-13 20:49:05,78
phrase_367,site_171,2008-12-15 06:20:45,94
phrase_8,site_164,2008-09-05 15:23:12,9
phrase_434,site_196,2008-12-09 21:00:27,42
phrase_487,site_8,2008-09-20 11:36:35,89
phrase_351,site_71,2008-09-09 19:25:12,27
phrase_36,site_186,2008-09-28 05:05:00,50
phrase_270,site_149,2008-12-21 13:28:36,7
phrase_208,site_71,2008-10-31 22:59:15,99
phrase_114,site_98,2008-10-24 10:29:30,58
phrase_439,site_169,2008-12-01 20:15:48,31
phrase_144,site_59,2008-12-29 19:59:31,65
phrase_167,site_7,2008-09-22 21:12:06,51
phrase_106,site_7,2008-09-06 21:05:54,13
phrase_480,site_170,2008-11-26 08:51:11,37
phrase_497,site_100,2008-12-11 04:31:00,5
phrase_478,site_1,2008-11-19 05:19:07,71
phrase_90,site_52,2008-11-22 10:52:01,61
phrase_397,site_54,2008-12-18 11:31:06,42
phrase_63,site_104,2008-10-24 05:08:32,21
phrase_223,site_57,2008-11-26 14:25:45,12
phrase_11,site_104,2008-11-04 08:34:56,45
phrase_135,site_140,2008-12-28 22:09:56,73
phrase_335,site_166,2008-12-07 23:56:30,7
phrase_476,site_35,2008-11-30 13:38:11,82
phrase_405,site_188,2008-12-12 20:30:02,68
phrase_316,site_53,2008-10-01 06:44:41,68
phrase_169,site_4,2008-09-19 19:36:22,99
phrase_393,site_121,2008-11-26 10:02:48,28
phrase_306,site_130,2008-12-15 15:32:47,54
phrase_272,site_108,2008-10-24 14:28:27,56
phrase_295,site_135,2008-12-05 21:48:11,30
phrase_473,site_96,2008-10-09 02:41:25,59
